2019 07 13 03:21:08:627 [main ] INFO  - Country [code=PSE  , name=Palestine                               , lanuages=Asia                                                                                       cities=3101000] 
2019 07 13 03:21:08:631 [main ] INFO  - Country [code=PYF  , name=French Polynesia                        , lanuages=Oceania                                                                                    cities=235000] 
2019 07 13 03:21:08:635 [main ] INFO  - Country [code=QAT  , name=Qatar                                   , lanuages=Asia                                                                                       cities=599000] 
2019 07 13 03:21:08:638 [main ] INFO  - Country [code=REU  , name=R̩union                                , lanuages=Africa                                                                                     cities=699000] 
2019 07 13 03:21:08:643 [main ] INFO  - Country [code=ROM  , name=Romania                                 , lanuages=Europe                                                                                     cities=22455500] 
2019 07 13 03:21:08:653 [main ] INFO  - Country [code=RUS  , name=Russian Federation                      , lanuages=Europe                                                                                     cities=146934000] 
2019 07 13 03:21:08:656 [main ] INFO  - Country [code=RWA  , name=Rwanda                                  , lanuages=Africa                                                                                     cities=7733000] 
2019 07 13 03:21:08:659 [main ] INFO  - Country [code=SAU  , name=Saudi Arabia                            , lanuages=Asia                                                                                       cities=21607000] 
2019 07 13 03:21:08:664 [main ] INFO  - Country [code=SDN  , name=Sudan                                   , lanuages=Africa                                                                                     cities=29490000] 
2019 07 13 03:21:08:669 [main ] INFO  - Country [code=SEN  , name=Senegal                                 , lanuages=Africa                                                                                     cities=9481000] 
2019 07 13 03:21:08:672 [main ] INFO  - Country [code=SGP  , name=Singapore                               , lanuages=Asia                                                                                       cities=3567000] 
2019 07 13 03:21:08:676 [main ] INFO  - Country [code=SGS  , name=South Georgia and the South Sandwich Islands, lanuages=Antarctica                                                                                 cities=0] 
2019 07 13 03:21:08:680 [main ] INFO  - Country [code=SHN  , name=Saint Helena                            , lanuages=Africa                                                                                     cities=6000] 
2019 07 13 03:21:08:684 [main ] INFO  - Country [code=SJM  , name=Svalbard and Jan Mayen                  , lanuages=Europe                                                                                     cities=3200] 
2019 07 13 03:21:08:689 [main ] INFO  - Country [code=SLB  , name=Solomon Islands                         , lanuages=Oceania                                                                                    cities=444000] 
2019 07 13 03:21:08:693 [main ] INFO  - Country [code=SLE  , name=Sierra Leone                            , lanuages=Africa                                                                                     cities=4854000] 
2019 07 13 03:21:08:697 [main ] INFO  - Country [code=SLV  , name=El Salvador                             , lanuages=North America                                                                              cities=6276000] 
